,Name,Team,Categories,Speaker Scores
79,Ролан Мухитжан,"Wait, what?",,"['73', '72', '69', '73', '73']"
80,Tseytlina Alexandra,"Wait, what?",,"['68', '71', '64', '74', '72']"
81,Kaustubh Jain,Harshu and Kausu escape from Guanta,,"['78', '—', '81', '80', '78']"
82,Elaye Karstadt,Tab Dancers,,"['79', '78', '76', '82', '—']"
83,Rosy Raj,Nak password abah sebab nak conek’,,"['77', '75', '74', '77', '—']"
84,Trimann Johl,Nak password abah sebab nak conek’,Novice,"['76', '73', '73', '76', '—']"
85,Hanzala Ahmad,FCCU Rusty,,"['—', '73', '—', '74', '69']"
86,Tech Speaker 2,Swing A,,"['72', '74', '—', '—', '—']"
87,Speaker 1,Swing B,,"['—', '—', '—', '—', '75']"
88,Speaker 2,Swing B,,"['—', '—', '—', '—', '75']"
89,Nikita Iplickcheev,Swing A,,"['—', '—', '74', '—', '—']"
