,Round Name,Panel,Rankings
36,Round 3,"Shudipto AhmedⒸ , Gazi Mahtab","['3 VDC 1 (CO)', '2 CDC 1 (OG)', '1 SD 1 (CG)', '0 RCDC 1 (OO)']"
37,Round 3,Syed Shadab TajwarⒸ,"['3 RBS 1 (OO)', '2 Manipal 1 (CG)', '1 CMC 1 (OG)', '0 KC 2 (CO)']"
38,Round 3,Kanishk GargⒸ,"['3 IBA DU 1 (OO)', '2 Composite 1 (CO)', '1 ILNU 1 (OG)', '0 VIT 1 (CG)']"
39,Round 3,Inqiyad PatwaryⒸ,"['3 IUB 1 (OO)', '2 SD 3 (CG)', '1 JDC 1 (CO)', '0 CSDS 1 (OG)']"
40,Round 3,Sadid MurshedⒸ,"['3 IIT Roorkee 1 (CG)', '2 KC 1 (CO)', '1 HRC 1 (OG)', '0 IIT Kanpur 1 (OO)']"
41,Round 3,Ishmamul HaqueⒸ,"['3 TU 1 (CO)', '2 IIT Kharagpur 1 (CG)', '1 MIST 1 (OO)', '0 RVCE 1 (OG)']"
42,Round 4,Tawfique ElahiⒸ,"['3 DGBHS 1 (CO)', '2 RCDC 1 (OG)', '1 IBA DU 2 (CG)', '0 ACC 1 (OO)']"
43,Round 4,Prerana RaiⒸ,"['3 ACPS 1 (OO)', '2 NSU 1 (OG)', '1 RVCE 1 (CG)', '0 CCPC 2 (CO)']"
44,Round 4,Turza SahaⒸ,"['3 AUD 1 (OO)', '2 IBA DU 3 (CG)', '1 IIT Kharagpur 1 (OG)', '0 ESS 1 (CO)']"
45,Round 4,Momotaz Rahman MeghaⒸ,"['3 IIT Kanpur 1 (CG)', '2 MLIS 1 (CO)', '1 CMC 1 (OO)', '0 BISC 1 (OG)']"
46,Round 4,Aliya FairuzⒸ,"['3 NMIMS SOL 1 (OO)', '2 VDC 1 (CG)', '1 Manipal 1 (OG)', '0 BITSG 1 (CO)']"
47,Round 4,Jumanah AhmedⒸ,"['3 BITSP 1 (OG)', '2 VIT 1 (OO)', '1 TU 1 (CO)', '0 IUB 1 (CG)']"
48,Round 4,Srijit TalukdarⒸ,"['3 BUP 2 (CO)', '2 BUP 1 (CG)', '1 IUT 2 (OO)', '0 BUTEX 1 (OG)']"
49,Round 4,Kanishk GargⒸ,"['3 UCDS 1 (CG)', '2 HRC 1 (CO)', '1 MAD 1 (OO)', '0 CCPC 1 (OG)']"
50,Round 4,Inqiyad PatwaryⒸ,"['3 CDC 1 (CO)', '2 MIST 1 (OG)', '1 SD 1 (OO)', '0 FS 1 (CG)']"
51,Round 4,Shudipto AhmedⒸ,"['3 IBA DU 1 (CO)', '2 CU 1 (CG)', '1 Composite 1 (OO)', '0 IIT Roorkee 1 (OG)']"
