,Round Name,Panel,Rankings
34,Round 3,"Deepak ManchikantiⒸ , Priyanka Das","['3 Monash Malaysia (CG)', '2 ken gelson break? (OO)', '1 Yato pics pls (OG)', '0 Kanda Poha (CO)']"
35,Round 3,"Rahul DattaⒸ , Kan Morita","['3 Winslar Stellton (CG)', '2 SWING C (OO)', '1 LUMS Framing (CO)', '0 SWING B (OG)']"
36,Round 4,"BorisⒸ , Kevin Rendra Pratama , ChloeyⓉ","['3 MARA Pakar IT Pakar Ekonomi (OO)', '2 2350km (CO)', '1 SWING C (OG)', '0 laurence and jerry (CG)']"
37,Round 4,Rahul DattaⒸ,"['3 JioJio (CG)', '2 SWING B (CO)', '1 Alohomora (OG)', '0 UNIB (OO)']"
38,Round 4,"Aditya SunkaraⒸ , Anis","['3 Gimpa (CO)', '2 it is what it is (CG)', '1 CMCDC (OG)', '0 Asasi UiTM A (OO)']"
39,Round 4,ChahanaⒸ,"['3 Asasi UITM B (CO)', '2 Team AJ (OG)', '1 Asasi UiTM C (CG)', '0 bj (OO)']"
40,Round 4,"James PanⒸ , Ryosuke Yoshida","['3 Young And Beautiful Boys (OG)', '2 Habib Mariyam Heights (OO)', '1 CDC A (CO)', '0 Asasi UiTM D (CG)']"
41,Round 4,"Deepak ManchikantiⒸ , ZohriⓉ","['3 Kanda Poha (OG)', '2 LUMS Framing (CG)', '1 Batman and Robin (CO)', '0 Bench (OO)']"
42,Round 4,"Catherine ZhouⒸ , Aryaman Jagdhari","['3 What are you doing, step bro? (CG)', '2 MARAdeka (OG)', '1 MARA membara semangat waja (OO)', '0 cookieunicornlovers69 (CO)']"
43,Round 4,"Abhilash SaneⒸ , Kan Morita","[""3 DReg's Angels (OG)"", '2 Monash Malaysia (CO)', '1 The Time I Got Reincarnated Into A (OO)', '0 SFU Crew (CG)']"
44,Round 4,"Christina RamaniⒸ , Keith , Irfan KamaruzzamanⓉ","['3 THO CP Winter (OO)', '2 Habib Not Karachi (CO)', '1 ken gelson break? (CG)', '0 Too hard to think of one (OG)']"
45,Round 4,Karla Louise AlfonsoⒸ,"['3 Zero Rhetoric (CG)', '2 UNO Reverse (OG)', '1 KMLA Korea (OO)', '0 Icewallowcome (CO)']"
46,Round 4,"Shudipto R. AhmedⒸ , Priyanka Das","['3 Lockdown would be so much better if (CO)', '2 LUMS BOOMER ZOOMERS (OO)', '1 Keio A (OG)', '0 MARA 63 (CG)']"
47,Round 4,Taha Iqbal (ineligible)Ⓒ,"['3 Yato pics pls (CG)', '2 Yiwu Normal University (OO)', '1 Winslar Stellton (OG)', '0 Pocket Aces (CO)']"
48,Quarterfinals,"Asif Mehedi Adi (ineligible)Ⓒ , Kan Morita","['1 2350km (CG)', '1 Monash Malaysia (CO)', '0 ken gelson break? (OG)', '0 Lockdown would be so much better if (OO)']"
49,Quarterfinals,"Shudipto R. AhmedⒸ , Aryaman Jagdhari , Karla Louise Alfonso","[""1 DReg's Angels (CO)"", '1 SFU Crew (CG)', '0 Gimpa (OO)', '0 Yiwu Normal University (OG)']"
50,Quarterfinals,"Umy Marshita (ineligible)Ⓒ , Priyanka Das , Rahul Datta","['1 Habib Not Karachi (CG)', '1 MARA Pakar IT Pakar Ekonomi (OO)', '0 THO CP Winter (CO)', '0 Winslar Stellton (OG)']"
51,Quarterfinals,"Catherine ZhouⒸ , Christina Ramani , Ryosuke Yoshida","['1 The Time I Got Reincarnated Into A (OG)', '1 What are you doing, step bro? (CO)', '0 LUMS BOOMER ZOOMERS (OO)', '0 Yato pics pls (CG)']"
52,Novice Semi Finals,"James PanⒸ , Chahana","['1 Batman and Robin (OO)', '1 Kanda Poha (CO)', '0 laurence and jerry (CG)', '0 Young And Beautiful Boys (OG)']"
53,Novice Semi Finals,"BorisⒸ , Kevin Rendra Pratama","['1 MARAdeka (CG)', '1 Zero Rhetoric (OG)', '0 MARA membara semangat waja (CO)', '0 UNO Reverse (OO)']"
54,Semifinals,"Christina RamaniⒸ , Abhilash Sane , Boris , James Pan , Taha Iqbal (ineligible)","['1 MARA Pakar IT Pakar Ekonomi (CO)', '1 Monash Malaysia (CG)', '0 2350km (OO)', '0 Habib Not Karachi (OG)']"
55,Semifinals,"Deepak ManchikantiⒸ , Catherine Zhou , Chahana , Priyanka Das , Umy Marshita (ineligible)","[""1 DReg's Angels (OO)"", '1 SFU Crew (CO)', '0 The Time I Got Reincarnated Into A (OG)', '0 What are you doing, step bro? (CG)']"
56,Novice Finals,"Aditya SunkaraⒸ , Asif Mehedi Adi (ineligible) , Karla Louise Alfonso , Rahul Datta , Ryosuke Yoshida","['1 MARAdeka (CO)', '0 Batman and Robin (OG)', '0 Kanda Poha (OO)', '0 Zero Rhetoric (CG)']"
57,Grand Final,"Umy Marshita (ineligible)Ⓒ , Aditya Sunkara , Asif Mehedi Adi (ineligible) , Boris , Christina Ramani , Ryosuke Yoshida , Taha Iqbal (ineligible)","['1 SFU Crew (CO)', ""0 DReg's Angels (OG)"", '0 MARA Pakar IT Pakar Ekonomi (CG)', '0 Monash Malaysia (OO)']"
