,Name,Team,Categories,Speaker Scores
152,Arushi Gandhi,MIT Deb-Gen,,"['75.00', '75.33', '76.00', '76.33', '75.00', '75.33']"
153,Vansh Chadha,DTU Stay on Dis-course,,"['73.50', '76.00', '76.33', '75.33', '76.33', '75.33']"
154,Tanisha Gupta,SSC Chill Big,,"['76.50', '75.67', '74.67', '75.00', '76.33', '74.50']"
155,Kinza Batool,LGS 55 Main,,"['73.50', '75.67', '77.33', '76.00', '75.00', '75.00']"
156,Shreeya Dhakal,WSDC Nepal,,"['74.00', '77.00', '75.50', '75.50', '75.50', '75.00']"
157,Impana Dev,PES Pessimists,,"['76.00', '75.67', '74.67', '76.50', '75.33', '74.33']"
158,Maitreyi Arwari,SXC SXCM A,,"['75.00', '76.00', '74.00', '76.67', '75.33', '75.50']"
159,Teresa  Stephen,SJCC Teresa  Stephen,,"['—', '74.00', '76.00', '75.50', '74.67', '76.67']"
160,Varun Mehta,MIT Deb-Gen,,"['74.50', '76.00', '75.67', '76.67', '74.50', '74.67']"
161,Nehmat Preet Kaur,Hansraj 1,,"['76.50', '77.00', '76.00', '75.00', '73.00', '74.33']"
162,Chris Cherian,Fifth Minute Please,,"['75.00', '76.00', '75.67', '75.67', '74.00', '75.00']"
163,Gunraj Singh,DTU Rebuttably yours,,"['76.50', '75.00', '75.00', '75.00', '75.67', '74.00']"
164,Keshav Dammu,Venky Opinionaters,,"['74.50', '75.00', '75.50', '76.00', '75.33', '74.67']"
165,Subhrotosh Banerjee,SLSH X,,"['75.00', '74.00', '76.00', '75.00', '75.67', '75.33']"
166,KS Ganeshan,NUALS Debatably Good Team,,"['77.00', '73.00', '76.33', '76.00', '73.67', '74.50']"
167,Arshia Ann Joy,NUALS Debatably Good Team,,"['73.00', '75.00', '75.67', '75.00', '76.33', '75.50']"
168,Satrajeet Sen,WBNUJS Left for Bengal,,"['74.00', '73.67', '—', '74.50', '76.67', '76.50']"
169,Kathan Parmar,Chadpreet Tikka Masala,,"['74.00', '75.00', '75.33', '76.00', '74.33', '75.67']"
170,Tanvi Vaid,Venky Opinionaters,,"['75.00', '75.00', '75.00', '76.00', '74.33', '74.33']"
171,Prashasti Mishra,WBNUJS Left for Bengal,,"['73.50', '74.33', '—', '75.50', '75.33', '76.00']"
172,Lyba Imran,LGS 55 Main,,"['74.00', '75.00', '74.67', '76.00', '74.67', '75.00']"
173,Vikhyat Dwivedi,Mrigshira,,"['72.00', '75.00', '76.33', '75.00', '76.00', '—']"
174,Simran Singh Rathi,AIL Thats what she said,,"['77.00', '74.33', '73.67', '—', '75.33', '74.00']"
175,Priyanka Singhal,Hansraj 1,,"['75.50', '76.33', '75.00', '74.00', '74.00', '74.33']"
176,Shaneel Mehta,NLSIU Novice,,"['75.00', '75.00', '73.33', '76.00', '74.33', '75.33']"
177,Sophia Sara,SSC Cupid 💘,,"['75.00', '76.00', '76.00', '74.50', '72.00', '75.33']"
178,Sakshi Narwal,AIL Thats what she said,,"['76.00', '74.67', '74.00', '74.00', '75.67', '74.00']"
179,Kashish Gandhi,SXC SXCM A,,"['74.00', '75.00', '74.00', '75.67', '75.33', '74.00']"
180,Tirtha Ajith,AIL Thats what she said,,"['76.00', '74.33', '73.33', '75.00', '75.33', '74.00']"
181,Aniket Konnur,Fifth Minute Please,,"['74.00', '75.33', '75.67', '74.67', '74.50', '73.50']"
182,Nasibur Rahaman,Black Diamonds,,"['74.00', '73.00', '74.67', '77.00', '74.67', '74.33']"
183,Pratyush Chitlangia,Black Diamonds,,"['73.00', '73.67', '75.33', '76.00', '74.67', '74.00']"
184,Rahul Joseph Stephen,NUALS Debatably Good Team,,"['72.00', '73.00', '75.33', '76.00', '75.00', '75.00']"
185,Mannat Mahey,NLSIU Novice,,"['74.00', '76.00', '73.00', '74.00', '74.33', '74.67']"
186,Ayushman Das,DYU Team A.A.G,,"['74.50', '73.33', '74.00', '74.00', '75.67', '—']"
