,Round Name,Panel,Rankings
29,Round 5,"Rob BarrieⒸ , Lame Prince , David MenciasⓉ","['3 bodacious babes (CO)', '2 shrivelled ovaries and broken dream (CG)', '1 girlfriend matchmaking service (OO)', '0 Jordyn and Udai (OG)']"
30,Round 5,"Ellie StephensonⒸ , Umar Fazlan , Hugh MejosⓉ","['3 Conley-Evans-Leslie-Keefe (OO)', '2 Grumpy Cat and Morgan Stanley Dog (CO)', '1 Hugh Mungus (CG)', '0 UNISA AA (OG)']"
31,Round 5,"Andrius BudionoⒸ , Aanchal Srivastava , Maison Pieterson Maphosa","['3 SWING 1 (OO)', '2 Redacted team (CG)', '1 Ghosted (CO)', '0 We’re Back in Lockdown (OG)']"
32,Round 5,"Catherine ZhouⒸ , Bioantika , Lidya Andreani","['3 Point? What Point? (OO)', '2 sucked innnnnnnnnnnnnn (CO)', '1 UPDate us please crushes (OG)', '0 God is Dead (CG)']"
33,Round 5,"David WuⒸ , Ritul Aryan","['3 Jer, Ping and Arin (OO)', '2 we came here to get vaccinated (OG)', ""1 Hi I'm Aman and I'm the best! (CG)"", '0 Psycho Song of the Year (CO)']"
34,Round 5,"James CacholaⒸ , Quynh Anh , Seval Jain","['3 That’s Valid (CG)', '2 *insert funny team name here* (OG)', '1 Philosopher Kings (CO)', '0 UNSW PX (OO)']"
35,Semifinals,"Avi VijayvergiyaⒸ , Ellie Stephenson , Rob Barrie","['1 bodacious babes (OG)', '1 Grumpy Cat and Morgan Stanley Dog (OO)', '0 Conley-Evans-Leslie-Keefe (CO)', '0 Jer, Ping and Arin (CG)']"
36,Semifinals,"Judah PurwantoⒸ , Andrius Budiono , David Wu","['1 Jordyn and Udai (OG)', '1 shrivelled ovaries and broken dream (CO)', '0 girlfriend matchmaking service (CG)', '0 we came here to get vaccinated (OO)']"
37,Grand Final,"Judah PurwantoⒸ , Ellie Stephenson , Rob Barrie","['1 shrivelled ovaries and broken dream (CG)', '0 bodacious babes (OG)', '0 Grumpy Cat and Morgan Stanley Dog (OO)', '0 Jordyn and Udai (CO)']"
38,Novice Grand Final,"Umar FazlanⒸ , Bioantika , Catherine Zhou","[""1 Hi I'm Aman and I'm the best! (OO)"", '0 Hugh Mungus (CO)', '0 sucked innnnnnnnnnnnnn (CG)', '0 UPDate us please crushes (OG)']"
