,Name,Team,Categories,Speaker Scores
130,Ivan Kapelyukh,Imperial A,,"['80', '78', '79', '76', '76']"
131,Michael Chen,SACK A,Schools,"['77', '78', '77', '78', '79']"
132,Issac Ko,NUS BK,,"['77', '79', '80', '75', '78']"
133,Muhammad Rizki Akbar Lubis,Gadjah Mada B,"ESL, EFL","['79', '78', '80', '78', '74']"
134,Olga Enikeeva,Imperial Finally an excuse to run,,"['79', '76', '78', '77', '79']"
135,Weon Bin Na,Korea LN,ESL,"['76', '78', '79', '77', '78']"
136,Liam Oldrey,Strathclyde A,,"['76', '79', '78', '76', '79']"
137,Nabilah Bahrim,NUS BK,,"['78', '78', '80', '76', '76']"
138,Aisling Rooney,TCD Hist E,,"['78', '77', '80', '75', '78']"
139,Chelsea Hu,Independent - SC,Schools,"['78', '79', '74', '78', '79']"
140,Natania Olusanya,Carleton OG,,"['76', '81', '76', '79', '76']"
141,Erick Yang,SHDC GY,Schools,"['78', '81', '77', '75', '77']"
142,Amna Amin,Princeton AM,,"['78', '79', '78', '77', '76']"
143,Muzammil Goil,JHU A,ESL,"['76', '79', '78', '76', '79']"
144,Darren Woo,NTU A,,"['81', '78', '78', '74', '77']"
145,Tanvir Shahriar,Hart House BS,,"['80', '76', '79', '79', '74']"
146,Garrett Li,University of Macau 1,"ESL, EFL","['77', '76', '77', '79', '79']"
147,Sarim Karim,HWS A,ESL,"['76', '76', '80', '76', '79']"
148,Tanush Agarwal,Yumeko Jabami Fans,Schools,"['73', '79', '80', '75', '80']"
149,Andrius Budiono,CUHK A,"ESL, EFL","['78', '76', '77', '78', '78']"
150,Akshit Mishra,ILNU,ESL,"['81', '79', '74', '79', '74']"
151,Neil He,SHDC Biggest Gamers 29,Schools,"['78', '73', '80', '79', '77']"
152,Joshua Paren,LSE C,ESL,"['76', '78', '79', '77', '77']"
153,Mitchell Palmer,Yale-NUS College QP,,"['77', '77', '77', '77', '79']"
154,Hamza Farookhi,If we break y'all are legally requi,ESL,"['78', '78', '78', '77', '76']"
155,Jorge Godos,PUCV JM,"ESL, EFL","['80', '78', '77', '75', '77']"
156,Sean Oh,Independent - SC,Schools,"['77', '79', '74', '79', '78']"
157,Suhyun Lee,Korea LN,ESL,"['74', '78', '79', '78', '78']"
158,Johan Lukito,WSDC Indonesia LI,"ESL, EFL, Schools","['75', '77', '82', '75', '78']"
159,Aoileann Ní Mhurchú,TCD Hist 2 Dox 2 Bridge,,"['77', '78', '76', '80', '76']"
160,Halina Li,Yumeko Jabami Fans,Schools,"['75', '79', '79', '75', '79']"
161,Joseph Wu,twitch.tv/BrosephTF T,,"['77', '79', '77', '77', '76']"
162,Subham Borah,ILNU,ESL,"['77', '80', '74', '80', '75']"
163,Sreyan  Kanungo,HWS A,ESL,"['75', '76', '80', '77', '78']"
164,Ooi Hon Son,CUHK A,ESL,"['78', '76', '76', '78', '78']"
165,Matej Ballaty,GUU C,,"['77', '78', '80', '76', '75']"
166,Aditya Ramkumar,IITR Dhoka,ESL,"['79', '76', '78', '77', '76']"
167,Shane Tully,UCD L&H A,,"['76', '79', '77', '77', '77']"
168,Aliya Fairuz,BRAC AN,ESL,"['76', '79', '77', '77', '77']"
169,Brandon He,SHDC Biggest Gamers 29,Schools,"['77', '73', '80', '79', '76']"
170,Danyal Maqbool,LUMS Impulsive Debating,ESL,"['76', '79', '77', '73', '80']"
171,Jaiden Tucker,Otago O,,"['78', '79', '77', '76', '75']"
172,Marina Kojic,Vienna A,ESL,"['77', '77', '79', '75', '77']"
173,Barry Gu,SHDC GY,Schools,"['77', '81', '77', '73', '77']"
174,Sunnie Li,SEMI CL,Schools,"['79', '77', '77', '75', '77']"
175,Joe Garry,Otago Eggplant,,"['74', '79', '76', '76', '80']"
176,Liam Urban,Vienna BU,,"['76', '77', '78', '77', '77']"
177,Sinziana Stanciu,TCD Hist E,,"['78', '77', '78', '75', '77']"
178,Ilinca Berinde,Leiden A,ESL,"['74', '80', '77', '77', '77']"
