,Round Name,Panel,Rankings
57,Round 5,Gazi MahtabⒸ,"['1 Jazbati Jalebi (G)', '0 RMLNLU (O)']"
58,Round 5,Chinmaya MohanⒸ,"['1 JGLS Team (G)', '0 Swing 1 (O)']"
59,Round 5,Anushka SubramanianⒸ,"['1 Unknowns (O)', '0 Kangana Ranaut Fanclub (G)']"
60,Round 5,Rahul DattaⒸ,"['1 Lionel Nessi (O)', '0 Nova corps (G)']"
61,Round 5,"Adwait MitraⒸ , Utkarsh Mishra","['1 Nujs 1 (O)', '0 USTe, Loca! (G)']"
62,Round 5,Bhargav BhamidipatiⒸ,"['1 Veni Vidi Vici (G)', '0 Russian Assassins (O)']"
63,Quarterfinals,"Bhargav BhamidipatiⒸ , Chinmaya Mohan , Gazi Mahtab","[""1 Midsummer Night's Dread (G)"", '0 Cheeto and the Chocolate Factory (O)']"
64,Quarterfinals,"Daryl Isla LouisⒸ , Adwait Mitra , Ritul Aryan","['1 COEP S (G)', '0 Hear Here (O)']"
65,Quarterfinals,"Rahul DattaⒸ , Odong Vincent , Saketh Kanumuri","['1 guess the straight one (O)', '0 Find the Third Wheel (G)']"
66,Quarterfinals,"Akshit MishraⒸ , Dianne B. Ablay , Narayan Sharma","['1 USTe, Loca! (O)', '0 Nujs 1 (G)']"
67,Novice Semifinals,"Arghya Dev Biswas AryanⒸ , Srishti Khairwar , Utkarsh Mishra","['1 Veni Vidi Vici (G)', '0 JGLS Team (O)']"
68,Novice Semifinals,"Anushka SubramanianⒸ , Aradome Belai , Treenok Guha","['1 We Love Daryl (O)', '0 RMLNLU (G)']"
69,Semifinals,"Aradome BelaiⒸ , Anushka Subramanian , Chinmaya Mohan , Ritul Aryan , Saketh Kanumuri","['1 guess the straight one (O)', '0 COEP S (G)']"
70,Semifinals,"Daryl Isla LouisⒸ , Bhargav Bhamidipati , Dianne B. Ablay , Narayan Sharma , Srishti Khairwar","['1 USTe, Loca! (G)', ""0 Midsummer Night's Dread (O)""]"
71,Novice Finals,"Akshit MishraⒸ , Adwait Mitra , Gazi Mahtab , Jae Mantuano , Odong Vincent , Rahul Datta , Treenok Guha","['1 We Love Daryl (G)', '0 Veni Vidi Vici (O)']"
72,Grand Final,"Aradome BelaiⒸ , Akshit Mishra , Anushka Subramanian , Bhargav Bhamidipati , Daryl Isla Louis , Dianne B. Ablay , Ritul Aryan , Saketh Kanumuri , Srishti Khairwar","['1 guess the straight one (O)', '0 USTe, Loca! (G)']"
