,Round Name,Panel,Rankings
46,Round 3,"Shuvam Mitraⓒ , Surabhi Menon , Utkarsh Mishra","['1 Quaran-3 (O)', '0 Shaka Laka boom (G)']"
47,Round 3,"Rangan Majumdarⓒ , Abhilash Sane , Muskaan Gupta","['1 Smells like Team Sprit (G)', '0 Two and a Half Women (O)']"
48,Round 3,"Devashish Trivediⓒ , V. Meghana Reddyⓣ","['1 The Stoner, the Narc and the Ace (G)', '0 Team Nepal (O)']"
49,Round 4,"Srijan Poudelⓒ , Srijit Talukdar , Utkarsh Mishra","['1 360 noscope (O)', '0 Parle-D (G)']"
50,Round 4,"Jibran Ahmad Khanⓒ , Abhilash Sane , Jaisha Grover","['1 Leaky Binders (O)', '0 A Team has No Name (G)']"
51,Round 4,Deep Behalⓒ,"['1 Powerpuff Girls (G)', '0 Across The Line (O)']"
52,Round 4,Altamash Kadirⓒ,"['1 Heraz (O)', '0 Apocalpyse 2020 (G)']"
53,Round 4,"Shirish kumarⓒ , Narayan Sharma , Syed Zulfiquar Quli","['1 Atma-not-nirbhar (O)', '0 In pursuit of Dispute (G)']"
54,Round 4,"Mallika Dandekarⓒ , Gautam Vashishthaⓣ","['1 Dard E Disco (O)', '0 Cigarettes after breaks (G)']"
55,Round 4,"Aastha Aroraⓒ , Shreya Agarwal , Tushar Pancholi","['1 CrossQuestioning (G)', '0 Metro Boomin want some more (O)']"
56,Round 4,"Mozaien Takⓒ , V. Meghana Reddyⓣ","['1 D Generation X (O)', '0 Pretty in Polemic (G)']"
57,Round 4,"Mehak Shahⓒ , Ananya","['1 #dalgona (G)', '0 Meraki (O)']"
58,Round 4,"Subham Borahⓒ , Abhiram Geddamⓣ","['1 Febating Teens (G)', '0 Take de Bait (O)']"
59,Round 4,"Rangan Majumdarⓒ , Rahul Datta , Vedika Kedia","['1 Pasha bhai ke aadmi (G)', '0 Nisarg (O)']"
60,Round 4,"Devashish Trivediⓒ , Dhruvi Shahⓣ","['1 The Stoner, the Narc and the Ace (G)', '0 Parmesan (O)']"
61,Round 4,"Vaishnavi Bhaskarⓒ , Rita Abani , Vinayak Gandhi","[""1 Shishimaanu's Warriors (G)"", '0 Quaran-3 (O)']"
62,Round 4,"Raina Mitraⓒ , Aryan Bidani , Kshitij Bakshi","['1 Smells like Team Sprit (O)', '0 Shaka Laka boom (G)']"
63,Round 4,"Rajdeep Mukherjeeⓒ , Jaswanth , Shreyas","['1 Swing (O)', '0 Two and a Half Women (G)']"
64,Round 4,"Gursimar Kaurⓒ , Govind Singh Madan Singh Bist , Shuvam Mitra","['1 Urban Naxals (O)', '0 Team Nepal (G)']"
65,Round 5,Mozaien Takⓒ,"['1 360 noscope (G)', '0 Parmesan (O)']"
66,Round 5,Mallika Dandekarⓒ,"['1 Leaky Binders (O)', '0 A Team has No Name (G)']"
67,Round 5,"Divyanshuⓒ , Gautam Vashishthaⓣ","['1 Smells like Team Sprit (O)', '0 Across The Line (G)']"
68,Round 5,"Rangan Majumdarⓒ , V. Meghana Reddyⓣ","['1 Atma-not-nirbhar (O)', '0 Urban Naxals (G)']"
69,Round 5,Subham Borahⓒ,"['1 Cigarettes after breaks (O)', '0 Heraz (G)']"
70,Round 5,Deep Behalⓒ,"['1 CrossQuestioning (G)', '0 Febating Teens (O)']"
71,Round 5,Altamash Kadirⓒ,"['1 Dard E Disco (O)', '0 D Generation X (G)']"
72,Round 5,"Tushar Pancholiⓒ , Jaisha Grover , Shreya Agarwal","['1 Quaran-3 (G)', '0 #dalgona (O)']"
73,Round 5,Raina Mitraⓒ,"['1 Two and a Half Women (G)', '0 In pursuit of Dispute (O)']"
74,Round 5,Vaishnavi Bhaskarⓒ,"['1 Laymann Brothers (O)', '0 Meraki (G)']"
