,Round Name,Panel,Rankings
49,Round 3,PrateekⒸ,"['1 Blood Vampires (O)', '0 Sxc 1 (G)']"
50,Round 3,"Chinmaya MohanⒸ , S Sriram 💢","['1 Catch 22 (O)', '0 LaksaMana (G)']"
51,Round 3,"Toshiya OzawaⒸ , Farheen HalderⓉ","['1 UPD Final Final (G)', '0 CNLU 1 (O)']"
52,Round 3,"Aradome BelaiⒸ , Tanya Singh","['1 Presidency 1 (O)', '0 DCAC A (G)']"
53,Round 3,"Jessica AwurumⒸ , ShrutiⓉ , Vansh ChadhaⓉ","['1 Dead inside break outside (O)', '0 RA Deathscythe (G)']"
54,Round 3,"Utkarsh MishraⒸ , Sarthak Yadav 💢 , TejaswiⓉ","['1 Swing 1 (O)', '0 GOA (G)']"
55,Round 3,"Nikola MichaylovⒸ , Teesha SethⓉ","['1 Kalinga Institute of Industrial Tec (O)', '0 SXC 3 (G)']"
56,Round 3,"Rahul DattaⒸ , Arthi GaddipatiⓉ","['1 NLS (O)', '0 Mid-Breakdown (G)']"
57,Round 3,"Nikhila PushadapuⒸ , Anushree Sadhu","['1 Ninjas in Pyjamas (O)', '0 RA Epyon (G)']"
58,Round 3,"Mihir RajoraⒸ , Odong Vincent","['1 SRCC1 (O)', '0 Ninki Minjaj (G)']"
59,Round 3,"Estelle FlorensⒸ , Jonathan Tuliao","['1 NLIU (O)', '0 SXC 4 (G)']"
60,Round 3,"Shruti DebⒸ , Nilesh Beliraya K","['1 NLS-Suits (O)', '0 The Imperfectionists (G)']"
61,Round 3,"Afif BellikunhiⒸ , Antara Ranjan 💢 , Manav GanapathyⓉ","['1 OAT bois (O)', '0 Swing 2 (G)']"
62,Round 3,"Sane Abhilash ReddyⒸ , Komal HaswaniⓉ","['1 RA Nataku (O)', '0 Obsessive Compulsive Debaters (G)']"
63,Round 3,"Shining XueⒸ , Subhapriya ChakrabortyⓉ","['1 Tomar Naam Amar Naam Vietnam. (O)', '0 Panic! At The Discourse™ (G)']"
