,Name,Team,Categories,Speaker Scores
26,Asher Spector,Harvard A,,"['79', '81', '82', '81', '80', '78', '85', '81', '82']"
27,Tomas  Frankham,MQU A,,"['82', '80', '82', '78', '82', '80', '82', '81', '82']"
28,Leah  Mercier,MQU A,,"['81', '80', '83', '77', '81', '81', '83', '82', '80']"
29,Jamie Beverstock,Edinburgh B,,"['79', '78', '79', '82', '81', '87', '81', '79', '82']"
30,Samuel Scheuer,Streitkultur A,ESL,"['81', '82', '81', '79', '83', '81', '82', '79', '80']"
31,James Cafferky,Melbourne 1,,"['79', '82', '80', '81', '82', '77', '82', '82', '82']"
32,David Edimo,Yale 1,,"['80', '80', '81', '80', '83', '76', '84', '84', '79']"
33,Billie Rogers,Sydney D,,"['80', '82', '81', '81', '82', '78', '82', '80', '81']"
34,Josh Kemp,LSE A,,"['81', '77', '81', '81', '81', '82', '78', '85', '81']"
35,Ellie Stephenson,Sydney B,,"['78', '82', '81', '82', '82', '81', '77', '81', '83']"
36,Shaun Lee,NUS A,,"['77', '82', '78', '80', '82', '82', '82', '81', '83']"
37,Eva-Marie Quinones,Yale 1,,"['81', '80', '81', '78', '83', '77', '84', '84', '79']"
38,Tamar Ben Meir,HUJI B,ESL,"['79', '81', '81', '78', '80', '81', '82', '83', '81']"
39,Maeca Pansensoy,Ateneo 4,,"['80', '79', '80', '80', '83', '82', '77', '81', '83']"
40,Jack Synnott,TCD Hist 1,,"['78', '81', '80', '79', '84', '82', '81', '79', '81']"
41,Oliver Cummins,Sydney A,,"['79', '76', '81', '84', '82', '82', '77', '83', '81']"
42,Caoimhin Hamill,TCD Hist 1,,"['78', '80', '80', '79', '83', '83', '80', '80', '82']"
43,Rachel  O’Nunain,Oxford 1,,"['78', '81', '78', '83', '80', '82', '80', '81', '82']"
44,Catherine Zhou,Monash 2,,"['80', '80', '80', '79', '76', '82', '83', '82', '83']"
45,Sweeney Hughes,Sydney B,,"['79', '82', '82', '81', '81', '81', '76', '81', '82']"
46,Hexuan “Ricky” Huang,Bates 1,ESL,"['82', '81', '81', '80', '79', '81', '77', '81', '82']"
47,Cameron Chacon,Yale 2,,"['76', '80', '81', '81', '83', '77', '82', '80', '84']"
48,Zicheng “Sam” Huang,Bates 1,,"['81', '80', '81', '79', '80', '82', '77', '81', '83']"
49,Zarina Bell-Gam,Oxford C,,"['82', '79', '81', '81', '79', '79', '78', '82', '82']"
50,Grace Belworthy,Auckland A,,"['79', '80', '82', '80', '82', '79', '81', '81', '79']"
51,Areeb Sherwani,Sheffield A,,"['81', '80', '79', '77', '80', '80', '80', '83', '83']"
52,Deepak  Manchikanti,Monash 2,,"['80', '80', '80', '79', '76', '83', '81', '81', '83']"
53,Geneva  Roy,Oxford 1,,"['79', '81', '78', '83', '81', '83', '79', '78', '81']"
54,Tota Takahashi,Tokyo A,ESL,"['82', '76', '80', '84', '81', '79', '79', '82', '80']"
55,Julia Ocoma,Ateneo 4,,"['79', '77', '79', '81', '83', '81', '77', '81', '84']"
56,Dylan McCarthy,Phil A,,"['77', '82', '80', '81', '81', '78', '80', '80', '83']"
57,Arin Tornyi-Aydin,Sydney D,,"['79', '82', '80', '82', '80', '78', '81', '80', '80']"
58,Matt Song,Yale 2,,"['77', '80', '81', '80', '81', '77', '82', '81', '83']"
59,Petar Zec,Zagreb B,"ESL, EFL","['81', '79', '80', '82', '81', '77', '80', '81', '81']"
60,Luc Cazenave,Melbourne 1,,"['79', '81', '81', '80', '81', '76', '82', '82', '80']"
61,Kanan Ishizaka,Tokyo A,ESL,"['81', '76', '78', '83', '82', '80', '80', '82', '80']"
62,Dominik Hermle,Streitkultur A,ESL,"['79', '80', '79', '78', '82', '81', '81', '81', '80']"
63,Daniel Maier-Gant,Auckland B,,"['79', '79', '79', '78', '82', '80', '80', '81', '83']"
64,Marta Vasic,Belgrade A,ESL,"['82', '75', '80', '79', '78', '81', '83', '81', '82']"
65,Louisa Broeg,Oxford 2,,"['79', '82', '82', '78', '78', '80', '83', '79', '80']"
66,Gwen Stearns,Bard A,,"['78', '79', '77', '81', '80', '81', '80', '82', '83']"
67,Siddharth Pai,Cambridge B,,"['79', '76', '81', '79', '84', '78', '82', '83', '79']"
68,Joe  Ascroft,Auckland A,,"['79', '81', '81', '79', '82', '78', '81', '82', '78']"
69,Triinu Jõgi,Sheffield A,ESL,"['80', '79', '80', '79', '79', '80', '78', '82', '83']"
70,Ivan Kapelyukh,Imperial 1,,"['77', '76', '80', '81', '79', '82', '82', '82', '81']"
71,Amna Amin,Princeton B,,"['79', '80', '77', '83', '81', '77', '78', '83', '81']"
72,Jonathan  Yap,Cambridge B,,"['78', '77', '82', '78', '83', '79', '80', '81', '81']"
73,Andrew Chen,Oxford C,,"['82', '76', '82', '80', '79', '77', '81', '82', '80']"
74,Chris Mentis Cravaris,Imperial 1,ESL,"['79', '76', '79', '81', '79', '80', '83', '81', '81']"
75,Olja Bošnjak,Zagreb B,"ESL, EFL","['81', '80', '77', '81', '81', '77', '80', '81', '81']"
76,Hans  Wong,DLSU 1,ESL,"['78', '83', '83', '78', '79', '79', '78', '80', '81']"
77,Lior Sokol,HUJI B,ESL,"['78', '80', '81', '76', '79', '80', '80', '82', '82']"
78,Enshia Li,Stanford 1,,"['79', '79', '82', '81', '82', '78', '78', '78', '81']"
79,Mark Rothery,USU C,,"['82', '79', '78', '79', '79', '83', '78', '81', '79']"
80,Jack Williams,TCD HIST B,,"['82', '79', '81', '77', '80', '80', '78', '79', '81']"
81,Aniket  Chakravorty,Oxford 2,,"['78', '79', '82', '79', '78', '80', '82', '79', '80']"
82,Eli  Pallrand,Cornell 2,,"['79', '79', '79', '80', '81', '75', '79', '81', '84']"
83,Yishai Binnes,HUJI A,,"['79', '80', '80', '86', '79', '80', '80', '78', '75']"
84,Nikolay Angelov,Sofia A,"ESL, EFL","['78', '82', '80', '79', '80', '77', '80', '81', '80']"
85,Allison Li,JHU B,,"['80', '80', '80', '80', '76', '80', '80', '81', '80']"
86,Alek  Selveliev,UNWE 1,ESL,"['78', '82', '80', '82', '77', '80', '84', '76', '77']"
87,Biser Angelov,UNWE 1,"ESL, EFL","['77', '83', '79', '82', '77', '79', '84', '78', '77']"
88,Gabrielle Fullam,TCD HIST B,,"['80', '78', '82', '77', '80', '81', '78', '79', '81']"
89,Yash Chaturvedi,BITS Goa 1,,"['79', '80', '80', '78', '79', '83', '81', '75', '81']"
90,Matej Ballaty,GUU C,,"['77', '77', '80', '82', '78', '82', '80', '79', '81']"
91,Shreyas Kumar,Princeton A,,"['82', '77', '80', '79', '79', '79', '80', '82', '78']"
92,Shanshan Guo,USU C,,"['83', '78', '77', '79', '79', '82', '79', '81', '78']"
93,Ye Joo Han,Harvard B,ESL,"['80', '82', '76', '79', '82', '76', '78', '82', '80']"
94,Abhijith Subramanian,LSE D,,"['80', '77', '79', '79', '81', '81', '77', '80', '81']"
95,Matti Tan,Harvard B,,"['81', '81', '75', '80', '81', '77', '78', '83', '79']"
96,Preston Johnston,Princeton A,,"['80', '77', '79', '79', '80', '80', '80', '82', '78']"
97,Nathaniel Yoon,JHU B,,"['79', '78', '79', '82', '76', '80', '80', '82', '79']"
98,Josef Moscovici,BDU 2,ESL,"['78', '77', '81', '81', '79', '82', '80', '79', '78']"
99,Sarim Karim,HWS A,ESL,"['76', '77', '81', '79', '83', '79', '82', '80', '78']"
100,Irene Dela Cruz,ADMU 3,,"['77', '81', '80', '76', '78', '79', '81', '84', '79']"
101,Sharuka Wikramanayake,Auckland B,,"['78', '77', '80', '76', '80', '80', '81', '81', '82']"
102,Vivian Zhu,Stanford 1,,"['79', '77', '82', '80', '83', '76', '78', '78', '81']"
103,Alexander Fraser,GUU C,,"['78', '78', '79', '81', '78', '81', '80', '78', '81']"
104,Connor Seddon,Otago A,,"['78', '77', '82', '83', '83', '78', '78', '77', '78']"
105,Jack Palmer,Phil A,,"['76', '81', '78', '79', '81', '79', '79', '80', '81']"
106,Rohan Kapur,NTU 1,,"['80', '79', '78', '84', '78', '77', '78', '79', '81']"
107,Hannah  Cook,Durham B,,"['76', '78', '79', '81', '81', '80', '79', '81', '79']"
108,Maya Razmi,Harvard C,,"['77', '78', '82', '80', '83', '77', '78', '78', '80']"
109,Nikola Michaylov,Leiden A,ESL,"['78', '77', '79', '80', '80', '81', '82', '79', '77']"
110,Georgia Bentley,Edinburgh B,,"['78', '78', '79', '80', '81', '75', '82', '78', '82']"
111,Diggory  Waddle,Canada West - SFU Crew,,"['78', '76', '80', '81', '79', '84', '79', '80', '76']"
112,Joshua Paren Paul,LSE D,ESL,"['79', '77', '78', '81', '82', '80', '77', '79', '80']"
113,Joe Garry,Otago A,,"['78', '78', '82', '80', '82', '77', '79', '78', '79']"
114,Brynnie Rafe,MAD 1,,"['77', '82', '80', '81', '79', '77', '80', '78', '79']"
115,Karel Brandenbarg,UADS 1,,"['77', '79', '77', '82', '82', '78', '81', '80', '77']"
116,David  Wu,UNSW A,,"['78', '81', '79', '79', '79', '75', '81', '81', '80']"
117,Amaar  Jeyasothy,Cornell 1,,"['77', '81', '81', '79', '80', '75', '82', '75', '82']"
118,Sreyan Kanungo,HWS A,ESL,"['77', '76', '82', '78', '82', '79', '81', '80', '77']"
119,Sally (SooJung) Lee,SDS 1,,"['81', '79', '79', '76', '79', '77', '77', '82', '82']"
120,Djordje Radosavljevic,Belgrade A,ESL,"['81', '75', '79', '78', '77', '79', '82', '80', '81']"
121,Ken Alunan,DLSU 1,ESL,"['78', '80', '80', '78', '78', '78', '80', '80', '80']"
122,Danyal Maqbool,LUMS B,ESL,"['77', '77', '80', '78', '81', '81', '81', '77', '80']"
123,Julie  Nyerges,GUU A,,"['81', '78', '82', '80', '76', '76', '78', '84', '77']"
124,Brian  Li,Chicago A,,"['79', '76', '78', '82', '80', '77', '81', '77', '82']"
125,Quintin Chua,ADMU 3,,"['76', '80', '79', '77', '77', '79', '81', '85', '78']"
126,Zainab Tariq,LUMS B,ESL,"['77', '77', '80', '78', '80', '81', '80', '79', '80']"
127,Miranda Collett,Canada West - SFU Crew,,"['78', '77', '81', '78', '80', '85', '78', '79', '76']"
128,Chris Beasley,UADS 2,,"['77', '81', '77', '79', '78', '81', '80', '76', '82']"
129,Nitin  Subramanian,Duke 1,,"['79', '80', '77', '78', '79', '77', '83', '77', '81']"
130,Pascal O'Neill,Bard A,,"['77', '78', '76', '79', '79', '80', '79', '81', '82']"
131,Assaph Hanany,TAU 1,ESL,"['78', '78', '79', '77', '81', '80', '79', '79', '80']"
132,Lochlann Kerr,UADS 2,,"['79', '81', '78', '79', '77', '80', '80', '75', '82']"
133,Speaker 3159,UNSW A,,"['79', '80', '79', '80', '78', '75', '80', '80', '80']"
134,Ahmed  El Sammak,Cornell 2,,"['77', '78', '78', '81', '82', '74', '80', '78', '83']"
135,James Pan,MAD 1,,"['77', '81', '80', '80', '80', '76', '78', '79', '80']"
136,George  Goddard,Durham A,,"['76', '80', '80', '80', '82', '81', '75', '78', '78']"
137,Ethan Curry,UWODS 1,,"['79', '78', '82', '79', '76', '79', '80', '79', '78']"
138,Hemant  Sangwan,DBC,,"['75', '77', '79', '78', '78', '83', '83', '78', '79']"
139,Suhas Prasanna,BITS Goa 1,,"['78', '80', '77', '78', '78', '83', '80', '75', '80']"
140,Nicholas  DeVito,Tufts A,,"['79', '80', '76', '79', '74', '80', '81', '79', '81']"
141,Denzelle Jude  Caro,UST 1,ESL,"['78', '77', '78', '81', '77', '79', '80', '80', '79']"
142,Mitchell Palmer,YNC A,,"['80', '82', '79', '75', '76', '79', '79', '81', '78']"
143,Calyxx Peucker,BDU 2,ESL,"['76', '76', '80', '80', '79', '80', '79', '80', '79']"
144,Muzamil Godil,JHU A,ESL,"['80', '82', '79', '79', '74', '77', '78', '84', '76']"
145,Simren Sharma,Hart House C,,"['78', '77', '77', '75', '81', '81', '80', '81', '79']"
146,Natania Olusanya,CUDS A,,"['78', '79', '80', '77', '78', '81', '78', '79', '78']"
147,Gil Peled,TAU 1,ESL,"['79', '78', '77', '76', '82', '81', '78', '79', '78']"
148,Tonie Peralta,De La Salle 2,ESL,"['80', '75', '81', '82', '75', '76', '80', '83', '76']"
149,Evan Shen,Duke 1,,"['78', '81', '77', '77', '79', '76', '83', '77', '80']"
150,Franka Boender,Leiden B,ESL,"['81', '79', '80', '79', '79', '79', '78', '71', '82']"
151,Tejas  Jaiswal,RML 1,,"['78', '76', '81', '80', '78', '76', '80', '79', '80']"
152,Wajeeh Maaz,KCL B,,"['77', '80', '79', '81', '79', '78', '75', '80', '79']"
153,Dylan Young,Cornell 1,,"['76', '80', '82', '80', '81', '74', '82', '73', '80']"
154,Nadav Barak,Technion A,ESL,"['80', '79', '78', '77', '78', '80', '80', '77', '79']"
155,Nicole Kagan,Harvard C,,"['76', '77', '81', '79', '82', '78', '79', '78', '78']"
156,Mingxuan Lin,LSE C,,"['76', '79', '78', '76', '80', '81', '79', '80', '78']"
157,Jaedong JD  Jeong,SDS 1,,"['79', '78', '77', '75', '80', '77', '77', '82', '82']"
158,Yoonchan Koo,SEOUL 1,ESL,"['78', '78', '82', '76', '80', '79', '78', '78', '78']"
159,Miguel Sulit,UPD 1,,"['76', '81', '81', '78', '78', '79', '76', '79', '79']"
160,Darren Woo,NTU 1,,"['79', '78', '78', '83', '77', '77', '77', '78', '80']"
161,Kiki  Liew Fook Khei,Macau 1,"ESL, EFL","['79', '77', '78', '77', '77', '78', '78', '83', '80']"
162,Jun Kim,UWODS 1,,"['80', '79', '82', '79', '74', '78', '81', '77', '77']"
163,Serena Yuan,Hart House B,,"['77', '77', '74', '78', '80', '78', '79', '82', '82']"
164,Roman Matiushko,KNU 1,"ESL, EFL","['78', '77', '80', '80', '77', '79', '76', '80', '80']"
165,Ted Chang,Tufts A,,"['78', '79', '76', '79', '74', '80', '82', '77', '82']"
166,Sébastien Dunne Fulmer,TCD Hist 3,,"['78', '76', '82', '77', '81', '76', '79', '78', '79']"
167,Mozaien  Tak,DBC,,"['74', '78', '78', '79', '77', '83', '81', '77', '79']"
168,Ethan Limkakeng,De La Salle 2,ESL,"['79', '75', '80', '82', '75', '77', '79', '82', '77']"
169,Mahad  Akbar,Habib A,ESL,"['80', '77', '79', '78', '79', '78', '79', '78', '78']"
170,Petar Žnidar,Zagreb C,"ESL, EFL","['77', '75', '77', '77', '79', '78', '82', '81', '80']"
171,Matthew Conley-Evans,ANU B,,"['80', '78', '82', '76', '79', '80', '76', '76', '79']"
172,Tanae Rao,Oxford D,,"['79', '75', '80', '78', '79', '78', '80', '78', '79']"
173,Alastair  Sledge,Durham A,,"['74', '80', '80', '79', '80', '82', '75', '78', '78']"
174,Teodor Grama,Cambridge A,ESL,"['78', '77', '79', '77', '77', '77', '79', '80', '82']"
175,Bea Legaspi,UPD 1,ESL,"['76', '80', '82', '79', '77', '78', '77', '78', '78']"
176,Lanz Nathan Hernandez,UST 1,ESL,"['79', '76', '77', '80', '76', '79', '80', '80', '78']"
177,Celine Go,Auckland C,,"['75', '76', '78', '77', '78', '81', '77', '80', '83']"
178,Prathik Karthikeyan,JGU1,ESL,"['78', '78', '78', '80', '78', '81', '76', '78', '78']"
179,Sadid  Jubayer Murshed,IBA-DU 1,ESL,"['75', '78', '78', '82', '80', '77', '79', '79', '77']"
180,Andrew Brough,STRATH 1,,"['78', '76', '74', '78', '77', '78', '80', '83', '81']"
181,Ling Yan Pui Matthew,CUHK C,,"['78', '76', '76', '77', '79', '83', '79', '76', '81']"
182,Keerthana Bathula,LSE C,,"['76', '80', '77', '77', '81', '79', '79', '79', '77']"
183,Tina Yong,UBC2,,"['79', '79', '78', '80', '80', '76', '79', '76', '78']"
184,Anthony Galipeau,CUDS A,,"['77', '81', '79', '78', '79', '79', '78', '77', '77']"
185,Linsey Keur,Leiden B,ESL,"['80', '78', '80', '78', '77', '80', '78', '72', '82']"
186,Bella  Rollinson,Auckland C,,"['74', '76', '80', '77', '77', '80', '78', '79', '83']"
187,Jonathan Heywood,Cambridge A,,"['79', '75', '79', '78', '76', '77', '79', '79', '82']"
188,Nabilah Bahrim,NUS B,,"['79', '75', '79', '79', '79', '81', '76', '79', '77']"
189,Alex B-K,Durham B,,"['77', '77', '78', '77', '80', '78', '79', '80', '78']"
190,Karina Kuznietsova,KNU 1,"ESL, EFL","['78', '77', '79', '79', '77', '79', '75', '80', '80']"
191,Aarush  Sharma,ILNU B,ESL,"['79', '76', '78', '79', '80', '78', '80', '76', '78']"
192,Andy Wang,Harvard D,,"['79', '78', '75', '80', '78', '79', '76', '80', '79']"
193,Mukhtar Tashkenbayev,NU Q,ESL,"['78', '76', '77', '79', '82', '77', '78', '75', '82']"
194,Wong Wang Chit Wilfred,CUHK C,,"['78', '75', '75', '76', '79', '83', '78', '78', '82']"
195,Alexandr Sušić,Edinburgh C,ESL,"['75', '79', '78', '76', '81', '77', '78', '81', '79']"
196,Liam Oldrey,STRATH 1,,"['79', '76', '74', '79', '78', '78', '79', '80', '81']"
197,Henry Mildon,UAA1,,"['78', '77', '78', '84', '78', '78', '75', '76', '79']"
198,James Yang,Hart House B,,"['77', '75', '74', '78', '80', '78', '79', '82', '80']"
199,Saara Meghji,Hart House C,,"['77', '75', '77', '74', '81', '81', '79', '80', '79']"
200,Weon Bin Na,Korea B,ESL,"['78', '76', '78', '82', '80', '78', '77', '80', '74']"
201,Ahmad Irfan Bin Jawahar Ali,Sunway A,ESL,"['80', '79', '77', '77', '77', '78', '81', '76', '78']"
202,Devashish Trivedi,JGU1,ESL,"['78', '79', '77', '80', '77', '80', '74', '80', '78']"
203,Toshiya Ozawa,KEIO 1,ESL,"['77', '77', '78', '80', '80', '79', '78', '75', '79']"
204,Nayara  Noor,BRAC 1,ESL,"['78', '80', '79', '76', '80', '80', '80', '72', '78']"
205,Jordyn  Gibson,ANU B,,"['81', '78', '81', '76', '78', '80', '75', '77', '77']"
206,Henriks Bērmanis,Edinburgh C,ESL,"['75', '78', '78', '77', '81', '77', '78', '80', '79']"
207,Hamza Farookhi,Habib A,ESL,"['80', '78', '78', '75', '80', '79', '79', '77', '77']"
208,Anam Azhar,Wits 1,,"['80', '74', '78', '75', '79', '78', '82', '78', '79']"
209,Sarah Dewar,GUU B,,"['77', '76', '80', '77', '82', '80', '82', '76', '73']"
210,Ritabrata  Mitra,GLC A,ESL,"['80', '78', '76', '76', '79', '81', '79', '76', '78']"
211,Benny Nicholson,Chicago B,,"['78', '77', '77', '76', '79', '79', '80', '80', '77']"
212,Artem Samarsky,St Petersburg 1,"ESL, EFL","['75', '79', '77', '75', '80', '77', '77', '83', '79']"
213,Matej Cerman,Harvard D,ESL,"['79', '77', '75', '81', '78', '78', '75', '81', '78']"
214,Daniela Williams,TCD Hist 3,,"['77', '77', '82', '78', '75', '78', '78', '78', '79']"
215,Issac Ko,NUS B,,"['76', '75', '79', '79', '80', '80', '77', '78', '78']"
216,Jibran  Khan,RML 1,,"['79', '75', '80', '80', '78', '76', '79', '77', '78']"
217,Nitin Saidha,Vellore A,ESL,"['76', '82', '77', '80', '80', '75', '80', '77', '75']"
218,Rohan Kapoor,Chicago B,,"['76', '78', '78', '76', '79', '78', '79', '81', '77']"
219,Houymean Lim,SolBridge 2,ESL,"['78', '75', '79', '76', '78', '78', '80', '80', '77']"
220,Rifayat Zafeer Wafee,IBA-DU 1,ESL,"['74', '78', '77', '81', '80', '76', '80', '79', '76']"
221,Lara Dragojević,Zagreb C,"ESL, EFL","['76', '75', '77', '76', '79', '78', '79', '82', '79']"
222,Alysia Cloake,UCD LawSoc A,,"['76', '80', '78', '76', '76', '81', '76', '79', '79']"
223,Deep Behal,IITR 1,ESL,"['75', '76', '80', '78', '80', '76', '81', '79', '76']"
224,Vara Mathiyalakan,JHU PM,,"['78', '75', '79', '78', '78', '82', '77', '75', '79']"
225,V Sayiram,DTU,,"['78', '77', '77', '76', '82', '79', '77', '77', '78']"
226,Omer Abramovich,TAU 2,ESL,"['74', '76', '80', '77', '82', '78', '79', '78', '77']"
227,Rachel  Homnick,HUJI C,,"['78', '76', '80', '79', '78', '80', '76', '80', '74']"
228,Dan  Reznichenko,Duke 2,,"['75', '78', '78', '80', '77', '79', '80', '80', '74']"
229,Shvabh  Chakarwarti,GLC A,ESL,"['80', '78', '75', '76', '78', '80', '79', '74', '81']"
230,Danesh  Aggarwal,Malaya 1,ESL,"['77', '76', '78', '78', '79', '77', '76', '80', '80']"
231,Garrett  Li,Macau 1,"ESL, EFL","['77', '76', '78', '76', '78', '79', '76', '82', '79']"
232,Anqi Li,Oxford D,ESL,"['78', '75', '79', '78', '79', '77', '78', '78', '79']"
233,Joel Law,Monash 3,,"['80', '81', '76', '77', '79', '78', '79', '77', '74']"
234,Aigerim Aibassova,NU Q,ESL,"['76', '76', '76', '78', '82', '76', '78', '76', '82']"
235,Belle  Barbin,UPLB 1,ESL,"['78', '78', '76', '76', '77', '77', '80', '78', '80']"
236,Siddharth  Sisodia,NLIU,ESL,"['80', '78', '75', '77', '75', '77', '84', '77', '77']"
237,Tyler Li,UWODS 2,,"['78', '78', '79', '76', '77', '80', '78', '77', '77']"
238,Olga Enikeeva,Imperial 2,,"['78', '75', '75', '78', '79', '78', '80', '80', '77']"
239,Elisha Akyaw Owusu,Ghana 1,ESL,"['78', '79', '78', '78', '73', '73', '77', '80', '84']"
240,Marius Buga,KCL A,ESL,"['77', '77', '77', '79', '80', '79', '77', '75', '79']"
241,Lilach Ben David,Haifa A,ESL,"['79', '78', '78', '77', '79', '77', '77', '80', '75']"
242,Chantelle Mukabi,USIU-A 1,ESL,"['81', '78', '79', '76', '79', '80', '76', '74', '77']"
243,Kevin Santhosh,GLC Z,ESL,"['77', '78', '79', '77', '74', '81', '77', '76', '81']"
244,Jamoliddin Ergash-zoda,SolBridge 2,ESL,"['78', '76', '77', '74', '76', '79', '81', '82', '77']"
245,Ilan Malkin,Wits 1,,"['79', '74', '78', '73', '79', '77', '83', '79', '78']"
246,Naomi Gillis,HUJI C,,"['77', '77', '80', '79', '79', '80', '75', '79', '74']"
247,Marialena Kalyva,ACG 1,"ESL, EFL","['76', '77', '79', '79', '76', '78', '78', '76', '80']"
248,Eugenia Leonetta,Indonesia 1,"ESL, EFL","['80', '79', '72', '76', '81', '79', '76', '79', '77']"
249,Suhyun Lee,Korea B,ESL,"['79', '77', '78', '82', '77', '78', '76', '80', '72']"
250,Angad Singh,DTU,,"['77', '77', '78', '76', '82', '79', '77', '76', '77']"
251,Ayal Mor,Haifa A,ESL,"['79', '79', '76', '78', '79', '76', '77', '79', '76']"
252,Dominica Baker,Monash 3,,"['79', '81', '76', '76', '78', '79', '78', '77', '75']"
253,Shirsha Songshoptak,BUET A,"ESL, EFL","['77', '78', '80', '80', '76', '78', '77', '73', '80']"
254,Catherine  Nathan,Malaya 1,ESL,"['77', '76', '77', '77', '79', '77', '77', '79', '80']"
255,Zeynep Tavşanlı,KCL B,,"['78', '79', '77', '80', '78', '78', '74', '78', '77']"
256,Elgard Mario Wiandika,Indonesia 2,"ESL, EFL","['77', '76', '80', '77', '78', '78', '77', '76', '80']"
257,Jumana Tanuja,BUET A,"ESL, EFL","['77', '78', '80', '81', '77', '79', '75', '73', '79']"
258,Neil Lu,ANU 3,,"['77', '78', '76', '80', '78', '77', '78', '80', '75']"
259,Matthew Maltman,UWA 1,,"['77', '82', '78', '78', '81', '79', '74', '73', '77']"
260,Manon Fuchs,Duke 2,,"['76', '78', '77', '79', '76', '79', '79', '81', '74']"
261,Sean Tse,MUDS B,,"['79', '75', '81', '77', '78', '80', '76', '78', '74']"
262,Aayana Rai Bhojani,CU A,,"['73', '78', '79', '78', '77', '81', '78', '77', '77']"
263,Cora Lyon,UAA1,,"['79', '77', '77', '80', '77', '78', '75', '77', '78']"
264,Sriram S,CU A,ESL,"['73', '78', '79', '77', '76', '82', '77', '79', '77']"
265,Ian Qiu,YNC A,,"['76', '80', '79', '74', '74', '79', '78', '81', '77']"
266,Armi Requina,UPLB 1,ESL,"['77', '78', '76', '77', '76', '77', '81', '77', '79']"
267,Ananya Venkatesan,GUU B,,"['76', '76', '79', '79', '80', '79', '81', '76', '72']"
268,Sunghyun Park,SEOUL 1,"ESL, EFL","['76', '76', '80', '74', '80', '78', '79', '78', '77']"
269,Kezia Ascencio Widayat,Indonesia 2,"ESL, EFL","['76', '76', '79', '78', '79', '78', '78', '75', '79']"
270,Prashasti Saxena,KCL A,,"['77', '76', '77', '78', '79', '78', '76', '77', '80']"
271,Speaker 3214,UWO S,,"['80', '77', '75', '78', '80', '78', '76', '77', '77']"
272,Akshit  Mishra,ILNU-A,ESL,"['76', '78', '78', '77', '79', '77', '78', '79', '76']"
273,Muhammad Afiq Mohd Muazzam,Sunway A,ESL,"['79', '78', '75', '78', '77', '79', '79', '76', '77']"
274,Subham  Borah,ILNU-A,ESL,"['77', '78', '76', '77', '79', '77', '79', '78', '76']"
275,Shane  Tully,UCD L&H A,,"['78', '77', '78', '79', '77', '78', '75', '78', '77']"
276,Priyanshi  Rachchh,ILNU B,ESL,"['77', '76', '76', '78', '80', '77', '79', '76', '78']"
