,Name,Team,Categories,Speaker Scores
0,Rhys Steele,Is this zoo Jurassic Park? I don't,,"['80', '83', '83', '82']"
1,Katharina Margareta Jansen,Is this zoo Jurassic Park? I don't,,"['79', '84', '83', '81']"
2,Emery Taylor,UnaMOOSEd by these OTTERly irrELEP,,"['83', '80', '79', '83']"
3,Matt Caito,What is America if not a zoo,,"['79', '80', '81', '83']"
4,Jacklin Kwan,What is America if not a zoo,,"['78', '80', '80', '83']"
5,Alek Selveliev,Sloths r cool,ESL,"['79', '81', '81', '79']"
6,Helena Hecke,The group chat's worst nightmares,ESL,"['77', '81', '80', '80']"
7,Randy Chang,"Zoo will never recover, I promise",,"['79', '80', '79', '80']"
8,Ethan Curry,"Zoo will never recover, I promise",,"['80', '79', '80', '78']"
9,Aoileann Ní Mhurchú,THW ban banning zoos,,"['79', '78', '79', '81']"
10,Velina Andonova,Sloths r cool,ESL,"['78', '80', '80', '78']"
11,"Uzair ""Zoozair"" Tajuddin",THW ban banning zoos,ESL,"['78', '78', '79', '81']"
12,Redacted,—,ESL,"['79', '78', '77', '80']"
13,Not Andrew Brough,The group chat's worst nightmares,,"['76', '80', '79', '79']"
14,Sharuka “zudc finals > wudc finals” Wikramanayake,I am grateful on a quantum level,,"['79', '78', '79', '77']"
15,Umbar Sandhu,I am grateful on a quantum level,,"['79', '77', '79', '78']"
16,REDACTED,We like animals!,,"['79', '78', '76', '79']"
17,"Fiachra ""The Bee's Knees"" Nolan",Animal Spirit? You mean John Mayna,,"['80', '78', '77', '76']"
18,Charlie Barnett,Steve Irwin Memorial Zoobate Socie,,"['78', '77', '79', '77']"
19,Craig McDonald,You can ban zoos but you will neve,,"['78', '74', '79', '79']"
20,Matthew Hamer,You can ban zoos but you will neve,,"['77', '75', '78', '79']"
21,Jarrod 'The Penguin's Chin' Grant,Animal Spirit? You mean John Mayna,,"['80', '79', '75', '75']"
22,Olga Enikeeva,From the animals' perspective a zo,,"['78', '78', '77', '76']"
23,Srijan Poudel,Kadhe Vyakur,ESL,"['77', '75', '77', '78']"
24,Kaartikay Agarwal,Old Monk,ESL,"['80', '75', '76', '75']"
25,Sneha Verma,We like animals!,ESL,"['77', '76', '75', '78']"
26,Sirish Joshi,Kadhe Vyakur,ESL,"['77', '74', '76', '77']"
27,Raffy Perez,UPM Harambebe Gurl,ESL,"['77', '75', '78', '74']"
28,Atiya Al-Hammud,From the animals' perspective a zo,ESL,"['76', '78', '75', '75']"
29,Rhad Resuello,UPM Harambebe Gurl,ESL,"['77', '75', '77', '74']"
30,Abhinav Mohanty,madrid? mad rid of this money fast,,"['77', '76', '75', '75']"
31,William Smith,"Panel, these teams have been gibbo",,"['76', '77', '74', '75']"
32,Kushagra Dash,Old Monk,ESL,"['75', '75', '76', '76']"
33,Francis Revilla,Debate se Dar nahi lagta,ESL,"['75', '74', '75', '76']"
34,Callum Duffy,madrid? mad rid of this money fast,,"['75', '76', '74', '75']"
35,Aimee Bebbington,"Panel, these teams have been gibbo",,"['76', '76', '73', '74']"
36,John Stokes-Waters,Steve Irwin Memorial Zoobate Socie,,"['77', '75', '69', '75']"
37,Ahana Chaudhuri,Debate se Dar nahi lagta,ESL,"['73', '74', '73', '75']"
38,Cullen Slavens,Sharkbait! Hoo Ha Ha!,,"['76', '74', '71', '—']"
39,Aléks Bell,Sharkbait! Hoo Ha Ha!,,"['75', '75', '—', '—']"
40,Dolphin,Swing B,,"['—', '—', '—', '81']"
41,Giraffe,Swing B,,"['—', '—', '—', '79']"
42,Anteater,Swing C,,"['—', '—', '—', '—']"
43,Zebra,Swing C,,"['—', '—', '—', '—']"
