,Round Name,Panel,Rankings
34,Round 5,"Jade ZhongⒸ , David Chen","['3 Chard (OG)', '2 Men In Blue (CO)', '1 check out luxide on soundcloud (OO)', '0 Door Hinge (CG)']"
35,Round 5,"Charmaine StrongⒸ , Selihom Andarge","['3 we love AOC (CG)', '2 Swing 1 (OO)', '1 Crosby A (OG)', '0 Nexus (CO)']"
36,Round 5,"Shitij MalikⒸ , William Reid","['3 Why Not (OO)', '2 OwO (CG)', '1 Parthicc (OG)', '0 Dream Quaranteam (CO)']"
37,Round 5,"Rody VisotskiⒸ , Kayla Pietrobono","['3 Jesus in tweed (OG)', '2 The ChanChanMen (CG)', '1 *spicy* (OO)', '0 N/A (CO)']"
38,Round 5,"Kiana Saint-MacaryⒸ , Emily Zhang","['3 SFU1 (CG)', '2 NaEmma (CO)', '1 Woke Bois (OO)', '0 Khan We Please Break? (OG)']"
39,Round 5,Oleg OleynikovⒸ,"['3 Swing 2 (OO)', '2 the dream team (CO)', '1 Team names are overrated (OG)', '0 We Can Speak Mandarin (CG)']"
40,Semifinals,"Kiana Saint-MacaryⒸ , Oleg Oleynikov , Shitij Malik","['1 ACAB (CG)', '1 NaEmma (OO)', '0 Khan We Please Break? (OG)', '0 Mayan Apocalypse (CO)']"
41,Semifinals,"Ruth SilcoffⒸ , Jade Zhong , Lochlann Kerr","['1 Netball is a Real Sport (OO)', '1 Woke Bois (CO)', '0 Former DCC A? (CG)', '0 SFU1 (OG)']"
42,Grand Final,"Jade ZhongⒸ , Ethan Curry , Kiana Saint-Macary , Lochlann Kerr , Shitij Malik","['1 NaEmma (OG)', '0 ACAB (CG)', '0 Netball is a Real Sport (OO)', '0 Woke Bois (CO)']"
43,Novice Finals,"Ethan CurryⒸ , Charmaine Strong , David Chen , Isaac Botham , Kayla Pietrobono","[""1 Varsity Boys' Basketball (OO)"", '0 Chard (CG)', '0 Men In Blue (OG)', '0 OwO (CO)']"
