,Round Name,Panel,Rankings
0,Round 1,reedⒸ,"['3 makuXhiroo (CO)', '2 Swing (OO)', '1 I am evil grrr (OG)', '0 Anggun and Chi Anh (CG)']"
1,Round 2,Pranav AnandⒸ,"['3 Swing (OG)', '2 makuXhiroo (CG)', '1 Anggun and Chi Anh (OO)', '0 Navya and Ai-Khanh (CO)']"
2,Round 3,Pranav AnandⒸ,"['3 Swing (CG)', '2 makuXhiroo (OO)', '1 WE WORK FOR FOOD (CO)', '0 Anggun and Chi Anh (OG)']"
3,Round 4,Swing JudgeⒸ,"['3 God Swing (OO)', '2 makuXhiroo (CO)', '1 Anggun and Chi Anh (OG)', '0 Swing Dristant Gauta (CG)']"
