,Name,Team,Categories,Speaker Scores
171,Prionty Saha,GCGS 1,Novice,"['76', '73', '76', '75', '72', '74']"
172,Tasnima Khalid,Agragami 1,Novice,"['73', '73', '76', '79', '71', '74']"
173,Shahrin Abdullah,BNMPC 1,Novice,"['73', '74', '76', '75', '74', '74']"
174,Marzan Hasan,ADC 1,Novice,"['72', '75', '74', '75', '74', '75']"
175,Tasin Rahman,MAD 2,Novice,"['76', '73', '75', '74', '73', '74']"
176,HAZ Maheen Mahegir,SFIS 1,Novice,"['73', '75', '75', '75', '74', '73']"
177,Xavier Hasan,SFIS 1,Novice,"['72', '76', '76', '75', '74', '72']"
178,Mujna Sabihat,BNMPC 2,Novice,"['75', '69', '75', '75', '75', '76']"
179,Tahmid Abeer,CESCDC 1,Novice,"['77', '70', '77', '72', '76', '73']"
180,Farhan Mubasshir Taha,SFIS 1,Novice,"['72', '76', '73', '74', '74', '74']"
181,Safwaan Fadlullah,MM D 3,Novice,"['74', '76', '72', '75', '75', '71']"
182,Adrita Talukder,Agragami 1,Novice,"['72', '73', '75', '77', '72', '74']"
183,Nibras Mutasim,CESCDC 1,Novice,"['77', '69', '78', '73', '75', '71']"
184,Farha Hossain,WDC 1,Novice,"['75', '74', '70', '76', '75', '73']"
185,Arsha Rashid,SAGC 1,Novice,"['75', '72', '75', '73', '—', '74']"
186,Fabliya Anan,SDS 3,Novice,"['76', '75', '77', '67', '71', '76']"
187,Swapnil Das,KPCDC 1,Novice,"['76', '69', '74', '74', '75', '—']"
188,Nawar Farheen Nuha,RCDC 2,Novice,"['72', '74', '71', '75', '73', '75']"
189,Jawadul Alam,CESCDC 1,Novice,"['76', '68', '76', '73', '75', '72']"
190,Labiba Ahsan,ADC 2,Novice,"['72', '73', '71', '74', '71', '74']"
191,Nazzarah Ahmed,ADC 2,Novice,"['71', '71', '72', '75', '71', '74']"
192,Mohammad Tahsin Hossain,ADC 2,Novice,"['—', '69', '69', '74', '70', '72']"
193,Yasir Junaid Himel,HC 1,Novice,"['—', '—', '—', '—', '—', '—']"
194,Shahid Ahmed Abrar,Swing 1,,"['73', '—', '—', '—', '—', '—']"
195,Albab Maswood Haider,Swing 1,,"['74', '—', '—', '—', '—', '—']"
196,Syeda Lamia Tasneem,Swing 1,,"['74', '—', '—', '—', '—', '—']"
197,Iron 1,KPCDC 1,,"['—', '—', '—', '—', '75', '—']"
198,Sadman Mubasshir Khan,FS 1,,"['—', '—', '—', '—', '—', '—']"
199,Amrita Sujana,FS 1,,"['73', '75', '—', '—', '—', '—']"
200,Ankon Dey,HC 1,Novice,"['—', '—', '—', '—', '—', '—']"
201,Jubayer Ahmed,HC 1,Novice,"['—', '—', '—', '—', '—', '—']"
202,Tahia Aswad Arony,TMSSCR 1,Novice,"['72', '76', '—', '—', '—', '—']"
203,Argho Protime Mandol,KPCDC 1,Novice,"['75', '—', '78', '76', '—', '—']"
204,Farhana Farina,WDC 1,Novice,"['73', '74', '—', '—', '—', '—']"
205,Iron 1,TMSSCR 1,,"['—', '—', '—', '—', '—', '—']"
206,Iron 1,FS 1,,"['—', '—', '—', '—', '—', '—']"
