,Round Name,Panel,Rankings
32,Round 4,Jyotirmoy MishraⒸ,"['3 MWS PiggyBAC Ride (OO)', '2 KDU SaiFoo (OG)', '1 TKC AM (CG)', ""0 Taylor's A (CO)""]"
33,Round 4,"Manal AfzalⒸ , Davida Paul","['3 MWS BAC to School on April 5th (CG)', '2 NTU Bubbles (OG)', '1 Mara Back to Bac (OO)', '0 socially liberal fiscal conservativ (CO)']"
34,Round 4,NaveenⒸ,"['3 UPD I Have No Preference (OG)', '2 Yamagoya Ramen (CG)', '1 MARA Crack Your Bac (OO)', '0 NTU Buttercup (CO)']"
35,Round 4,"Tasmia Toyeb LorinⒸ , Celeste Tan","['3 TKC NK (CG)', '2 TKC QS (CO)', '1 QAQ (OG)', ""0 Taylor's B (OO)""]"
36,Round 5,"Najwa UñgaⒸ , Amrit Agastia","['3 BACDO Government (CO)', '2 Yamagoya Ramen (OO)', '1 MWS 1 Malaysia Debate at BACDO (CG)', '0 BAC MARAh (OG)']"
37,Round 5,"Eze Nwakuba NⒸ , Celeste Tan","['3 KDU Peace Debaters (CG)', '2 Boom Shaka Laka (OO)', '1 QAQ (CO)', ""0 Taylor's B (OG)""]"
38,Round 5,"Ernest MahⒸ , Naveen","['3 MWS PiggyBAC Ride (OO)', '2 Challenging Challenger Squad Squad (CO)', '1 UNIMAS (CG)', '0 Mara Back to Bac (OG)']"
39,Round 5,"Ethan John FloroⒸ , Eric Khiu Cheng YingⓉ","['3 Extreme BAC Pain (CG)', '2 UTP Dried Chilli Chicken (OO)', '1 NTU Bubbles (CO)', '0 TKC NK (OG)']"
40,Round 5,"Manal AfzalⒸ , IrrinaⓉ","['3 NTU Buttercup (CG)', '2 KDU SaiFoo (OG)', '1 gender neutral potato head 🥔 (OO)', '0 UT MARA IS BAC DO (CO)']"
41,Round 5,Tasmia Toyeb LorinⒸ,"['3 UOWMKDU Denial (OG)', '2 KDPAP (OO)', '1 TKC KA (CG)', '0 Potato (CO)']"
42,Round 5,Davida PaulⒸ,"['3 Moji (OO)', '2 UPD I Have No Preference (OG)', '1 NTU Blossom (CO)', '0 Manila Should Have Won All Stars 4 (CG)']"
43,Round 5,"BalaⒸ , Shuzi IshakⓉ","['3 MARA Crack Your Bac (OG)', '2 MARA BAC at it again (OO)', '1 UTP You Better Werk (CG)', '0 MWS BAC to School on April 5th (CO)']"
44,Round 5,"Jyotirmoy MishraⒸ , WinstonⓉ","['3 socially liberal fiscal conservativ (CO)', ""2 Taylor's A (OO)"", '1 TKC QS (CG)', '0 TKC AM (OG)']"
45,Open Pre-semifinals,"BalaⒸ , Naveen , Tasmia Toyeb Lorin","['1 UTP You Better Werk (CO)', '1 Yamagoya Ramen (CG)', '0 Challenging Challenger Squad Squad (OG)', '0 MWS PiggyBAC Ride (OO)']"
46,Open Pre-semifinals,"Najwa UñgaⒸ , Amrit Agastia , Ethan John Floro","['1 Manila Should Have Won All Stars 4 (CO)', '1 MARA Crack Your Bac (CG)', '0 MARA BAC at it again (OG)', '0 MWS 1 Malaysia Debate at BACDO (OO)']"
47,Novice Semifinals,"Manal AfzalⒸ , Ernest Mah , Eze Nwakuba N","['1 Extreme BAC Pain (CO)', '1 NTU Bubbles (OG)', '0 KDU SaiFoo (OO)', '0 UOWMKDU Denial (CG)']"
48,Novice Semifinals,"Jyotirmoy MishraⒸ , Celeste Tan","['1 MWS BAC to School on April 5th (CG)', '1 UTP Dried Chilli Chicken (OG)', '0 gender neutral potato head 🥔 (OO)', '0 socially liberal fiscal conservativ (CO)']"
49,Open Semifinals,"Tasmia Toyeb LorinⒸ , Najwa Uñga , Naveen","['1 BACDO Government (CG)', '1 NTU Blossom (CO)', '0 UTP You Better Werk (OG)', '0 Yamagoya Ramen (OO)']"
50,Open Semifinals,"Manal AfzalⒸ , Bala , Ernest Mah","['1 MARA Crack Your Bac (CO)', '1 UPD I Have No Preference (OO)', '0 Manila Should Have Won All Stars 4 (OG)', '0 Moji (CG)']"
51,Novice Grand Finals,"Eze Nwakuba NⒸ , Davida Paul , Ethan John Floro","['1 NTU Bubbles (CG)', '0 Extreme BAC Pain (OG)', '0 MWS BAC to School on April 5th (OO)', '0 UTP Dried Chilli Chicken (CO)']"
52,Open Grand Final,"Manal AfzalⒸ , Davida Paul , Ernest Mah , Eze Nwakuba N , Tasmia Toyeb Lorin","['1 NTU Blossom (OO)', '0 BACDO Government (CO)', '0 MARA Crack Your Bac (CG)', '0 UPD I Have No Preference (OG)']"
