,Round Name,Panel,Rankings
0,Round 1,"Jessica AwurumⒸ , Dhruv Misra , Oisín Browne","[""3 Manny's (OO)"", '2 Swing B (Lark Shelton was robbed) (OG)', '1 Thanos was right (CG)', '0 Anarcho-confucianists (CO)']"
1,Round 1,"Atiya Al-HammudⒸ , Bilal Najaf , Livi McElrea , S.M. Fahamid Rahman","['3 i think therefore i have brain cell (OG)', '2 big head (CO)', '1 Peronist Capybaras (CG)', '0 CIDS Sri Lanka B (OO)']"
2,Round 1,"Anshuman MishraⒸ , Abha Dahal , snail","['3 Crap, we thought it was the mETAL I (OO)', ""2 Kafka's Ex (CG)"", '1 CIDS Sri Lanka A (OG)', '0 ST3 (CO)']"
3,Round 1,"Leauren JiⒸ , Adjudicator 1 , Arush Utkarsh","['3 Never Forget Ted Cruz Broke at Worl (CO)', '2 Pho B (CG)', '1 Dawson Blues (OO)', '0 spammers (OG)']"
4,Round 2,"Pranav AnandⒸ , Davida Paul , Dhruv Misra","['3 Anarcho-confucianists (CG)', '2 spammers (OO)', '1 ST3 (OG)', '0 CIDS Sri Lanka B (CO)']"
5,Round 2,"Atiya Al-HammudⒸ , Leauren Ji","['3 Swing B (Lark Shelton was robbed) (CG)', '2 Pho B (OG)', '1 big head (OO)', ""0 Kafka's Ex (CO)""]"
6,Round 2,"Jessica AwurumⒸ , Arush Utkarsh , Livi McElrea , S.M. Fahamid Rahman","['3 Peronist Capybaras (OO)', '2 Dawson Blues (CO)', '1 Thanos was right (OG)', '0 CIDS Sri Lanka A (CG)']"
7,Round 2,"Anshuman MishraⒸ , Abha Dahal , Halimat Ojone Usman , Jack Palmer","['3 Crap, we thought it was the mETAL I (CG)', '2 i think therefore i have brain cell (OO)', '1 Never Forget Ted Cruz Broke at Worl (OG)', ""0 Manny's (CO)""]"
8,Round 3,"Atiya Al-HammudⒸ , Davida Paul , Halimat Ojone Usman","['3 Anarcho-confucianists (OG)', ""2 Kafka's Ex (OO)"", '1 Dawson Blues (CG)', '0 Thanos was right (CO)']"
9,Round 3,"Pranav AnandⒸ , Abha Dahal , Dhruv Misra , Leauren Ji","['3 Pho B (OO)', '2 big head (OG)', ""1 Manny's (CG)"", '0 Peronist Capybaras (CO)']"
10,Round 3,"Jessica AwurumⒸ , Bilal Najaf , S.M. Fahamid Rahman","['3 CIDS Sri Lanka B (OG)', '2 CIDS Sri Lanka A (CO)', '1 ST3 (OO)', '0 spammers (CG)']"
11,Round 3,"Anshuman MishraⒸ , Arush Utkarsh , Livi McElrea","['3 i think therefore i have brain cell (CO)', '2 Crap, we thought it was the mETAL I (OG)', '1 Never Forget Ted Cruz Broke at Worl (CG)', '0 Swing B (Lark Shelton was robbed) (OO)']"
12,Round 4,"Pranav AnandⒸ , Davida Paul","['3 Pho B (CO)', '2 Crap, we thought it was the mETAL I (OG)', '1 i think therefore i have brain cell (CG)', '0 Anarcho-confucianists (OO)']"
13,Round 4,"Jessica AwurumⒸ , Dhruv Misra","[""3 Kafka's Ex (OG)"", '2 Never Forget Ted Cruz Broke at Worl (OO)', '1 Swing B (Lark Shelton was robbed) (CO)', '0 big head (CG)']"
14,Round 4,"Abha DahalⒸ , Arush Utkarsh","['3 Thanos was right (OO)', '2 CIDS Sri Lanka A (OG)', '1 ST3 (CG)', '0 spammers (CO)']"
15,Round 4,"Halimat Ojone UsmanⒸ , Livi McElrea","['3 Dawson Blues (OO)', '2 Peronist Capybaras (CO)', ""1 Manny's (OG)"", '0 CIDS Sri Lanka B (CG)']"
16,Grand Final,"Pranav AnandⒸ , Abha Dahal , Arush Utkarsh , Atiya Al-Hammud , Livi McElrea","['1 Crap, we thought it was the mETAL I (CO)', '0 i think therefore i have brain cell (CG)', '0 Never Forget Ted Cruz Broke at Worl (OO)', '0 Pho B (OG)']"
