,Name,Team,Categories,Speaker Scores
114,Weon Bin Na,[o] Korea LN,ESL,"['—', '78', '78', '77', '73', '75']"
115,Bronwyn McDonald,[o] https://imgur.com/a/IfG1GyY,Novice,"['76', '—', '75', '74', '78', '78']"
116,Redacted,—,Novice,"['77', '—', '77', '77', '76', '74']"
117,Maddy Sloan,[i] Friends of the Lake,Novice,"['75', '—', '78', '76', '77', '75']"
118,Koh Kawaguchi,[i] Krispy Kreme,Novice,"['—', '76', '75', '76', '77', '77']"
119,Andrius Budiono,[o] BOOOOOI,ESL,"['—', '77', '76', '77', '75', '76']"
120,Haruka Sawazaki,[o] Tokyo 2,"Novice, ESL","['—', '75', '78', '76', '75', '77']"
121,Nasa Tsuchiya,[o] Tokyo 2,"Novice, ESL","['—', '75', '78', '75', '77', '76']"
122,James Boyd-Clark,[i] JBC LMB PTY LTD,Novice,"['77', '—', '74', '74', '78', '77']"
123,Daniel Yang,[o] Grumpy Cat + Dog,ESL,"['78', '—', '76', '74', '77', '75']"
124,Emma Jones,[o] Karma,,"['—', '76', '76', '76', '75', '77']"
125,Soham Kale,[i] Soham & Haneefah,Novice,"['74', '—', '77', '76', '75', '77']"
126,Chris Richard,[i] MQU 1,Novice,"['79', '—', '76', '74', '74', '76']"
127,William Fernandez,[i] allergies and algorithms,Novice,"['78', '—', '75', '74', '77', '75']"
128,Arathy Thirukumar,[o] Arathy and Tristan,,"['—', '75', '76', '78', '77', '73']"
129,Suhyun Lee,[o] Korea LN,"Novice, ESL","['—', '77', '77', '78', '72', '75']"
130,Jacob Li,[o] We choose violin-ce,Novice,"['74', '—', '76', '78', '75', '76']"
131,Karel Brandenbarg,[o] Karma,,"['—', '76', '75', '76', '75', '76']"
132,Kira Trahana,[i] Kira and Chriso,Novice,"['—', '74', '76', '76', '76', '76']"
133,Chriso Chindilas,[i] Kira and Chriso,Novice,"['—', '73', '76', '76', '76', '77']"
134,Md. Shifatul Ahsan Apurba,[o] Newsflash,ESL,"['76', '—', '73', '78', '75', '—']"
135,Hasnat,[o] Two despicables,"Novice, ESL","['75', '—', '77', '75', '75', '—']"
136,Manda Bagas Kara,[o] EEC Unila,"Novice, ESL","['—', '76', '75', '76', '76', '74']"
137,Pseudonym 2,[o] Pseudonym,"Novice, ESL","['76', '—', '75', '75', '—', '—']"
138,Muhaimin Bin Ashraf,[o] Two despicables,"Novice, ESL","['75', '—', '76', '75', '75', '—']"
139,Haneefah Badar,[i] Soham & Haneefah,Novice,"['74', '—', '77', '75', '74', '76']"
140,Skye Predavec,[i] Skye and Georgia,Novice,"['79', '—', '73', '74', '76', '74']"
141,Elgin Lin,[o] We choose violin-ce,Novice,"['75', '—', '75', '77', '75', '74']"
142,Patric,[o] sliver bullet,"Novice, ESL","['77', '—', '74', '75', '75', '75']"
143,Redacted,—,Novice,"['76', '—', '74', '73', '77', '76']"
144,ALEX,[o] sliver bullet,"Novice, ESL","['77', '—', '74', '74', '76', '75']"
145,Reiley Frankham,[i] MQU 1,Novice,"['77', '—', '75', '74', '74', '75']"
146,Rr. Halimatu Hanna,[o] EEC Unila,"Novice, ESL","['—', '75', '75', '75', '76', '74']"
147,Olive Yao,[o] Gay bar queens,"Novice, ESL","['—', '74', '75', '75', '—', '76']"
148,Yi Qian,[o] Gay bar queens,"Novice, ESL","['—', '74', '76', '75', '—', '75']"
149,Georgia Bowrey,[i] Skye and Georgia,Novice,"['78', '—', '75', '72', '76', '73']"
150,Speaker 2,Swing 3,,"['—', '74', '—', '—', '76', '74']"
151,Maisha Maryam,[o] Malice,"Novice, ESL","['—', '76', '75', '76', '77', '69']"
152,Alice Kim,[o] Malice,"Novice, ESL","['—', '75', '74', '75', '77', '71']"
153,Redacted,—,Novice,"['73', '—', '74', '74', '74', '77']"
154,Candice,[o] Dap me up,Novice,"['72', '—', '74', '73', '74', '76']"
155,Obidike Nonso Ifeanyi,[o] Team Smart,,"['78', '—', '67', '72', '74', '76']"
156,Nwabunwanne Miles,[o] Team Smart,Novice,"['77', '—', '65', '72', '74', '76']"
157,Speaker 1,Swing 1,,"['77', '78', '79', '77', '50', '74']"
158,Speaker 2,Swing 1,,"['77', '77', '—', '78', '50', '75']"
159,Speaker 1,Swing 2,,"['73', '—', '—', '—', '50', '71']"
160,Speaker 1,Swing 5,,"['—', '—', '—', '—', '75', '—']"
161,Speaker 2,Swing 5,,"['—', '—', '—', '—', '—', '—']"
162,Speaker 1,Swing 4,,"['73', '—', '—', '—', '51', '—']"
163,Speaker 2,Swing 4,,"['75', '—', '—', '—', '51', '—']"
164,Parth Modi,[o] Bhakt-turds,"Novice, ESL","['78', '—', '—', '—', '—', '—']"
165,Zoe Lois Poku,[o] Road to Korea,ESL,"['—', '—', '—', '—', '—', '—']"
166,Redacted,—,ESL,"['—', '—', '75', '73', '—', '—']"
167,Speaker 2,Swing 2,,"['—', '—', '—', '—', '51', '72']"
168,Vincent Chau,[o] Econometrics,ESL,"['77', '—', '—', '—', '—', '—']"
169,Sreejoni Baruah,[o] Awesome Blossoms,"Novice, ESL","['—', '—', '—', '—', '—', '—']"
170,P. Arun Kumar,[o] Awesome Blossoms,"Novice, ESL","['—', '—', '—', '—', '—', '—']"
