,Name,Team,Categories,Speaker Scores
85,Isha Mitesh Shah,KESSC_DebSoc,"Open, Novice","['71.33', '74.33', '—', '—', '—']"
86,Simant Ramashankar Roy,KESSC_DebSoc,"Open, Novice","['71.00', '73.67', '—', '—', '—']"
87,Rahul Ranveer Shah,Outside i hear hear inside i fear,Open,"['77.00', '—', '—', '—', '—']"
88,Sarvagya Chhabra,Outside i hear hear inside i fear,Open,"['76.67', '—', '—', '—', '—']"
89,Rishabh Singh,Outside i hear hear inside i fear,Open,"['76.50', '—', '—', '—', '—']"
90,Swing 3,Shardul,Open,"['—', '75.50', '—', '—', '—']"
91,Swing 4,Shardul,Open,"['—', '75.50', '—', '—', '—']"
92,Swing 2,Trumpelmann,Open,"['—', '—', '—', '—', '—']"
93,Redacted,—,"Open, Novice","['—', '—', '—', '—', '—']"
94,Paavni Kapoor,Skeptic Society,"Open, Novice","['—', '—', '—', '—', '—']"
95,Ananya,Skeptic Society,"Open, Novice","['—', '—', '—', '—', '—']"
96,Mehr,I’ll kms if we dont break,Open,"['—', '—', '—', '—', '—']"
97,Sanya,I’ll kms if we dont break,Open,"['—', '—', '—', '—', '—']"
98,Vyomika,I’ll kms if we dont break,Open,"['—', '—', '—', '—', '—']"
99,Swing 1,Trumpelmann,Open,"['—', '—', '—', '—', '—']"
