,Name,Team,Categories,Speaker Scores
73,Suhas Prasanna,BITS Goa 1,,"['79', '78', '79', '79', '76', '77', '78', '76']"
74,Chetan Perera,RIC 1,,"['78', '77', '75', '78', '80', '78', '79', '77']"
75,Muhyuddin Ahsan,Malaya 2,,"['77', '78', '77', '77', '79', '76', '77', '81']"
76,Tasmia Toyeb Lorin,IIUM 2,,"['80', '77', '79', '77', '80', '77', '76', '76']"
77,Charlette Inao,UPM 1,,"['79', '79', '81', '78', '78', '75', '77', '75']"
78,Sean Francis S.R. Bertiz,ADNU 1,,"['78', '76', '77', '79', '79', '77', '78', '77']"
79,Ray Yixiao Wang,PKU 1,EFL,"['80', '76', '77', '77', '77', '79', '76', '79']"
80,Ben Niu,PKU 1,EFL,"['81', '78', '77', '77', '77', '78', '75', '78']"
81,Sajid Bin Hasnat,BRAC 1,,"['78', '77', '75', '78', '75', '78', '80', '80']"
82,Amy Lee,NUS 2,,"['74', '80', '78', '79', '78', '77', '75', '80']"
83,Kyle Ancheta,SLU 1,,"['78', '78', '78', '75', '78', '79', '78', '76']"
84,Ozair Zafar,LUMS 1,,"['77', '78', '75', '79', '78', '78', '79', '76']"
85,Abhisek Behera,NMIMS SOL 1,,"['79', '76', '78', '78', '79', '76', '79', '75']"
86,Muhammad Azeem,LUMS 1,,"['76', '80', '74', '80', '77', '78', '79', '76']"
87,Debayan Bhattacharya,NLU-D 1,,"['79', '77', '78', '78', '79', '79', '72', '78']"
88,Akanksha Singh,IITK 1,,"['77', '77', '78', '77', '77', '77', '79', '77']"
89,Anshuman Mishra,NLIU 1,,"['76', '78', '78', '77', '78', '75', '79', '78']"
90,Haikal Daniel,UT MARA 2,,"['78', '79', '75', '78', '77', '76', '79', '77']"
91,Beauty Ariel Ben,AJCUI 1,EFL,"['78', '76', '77', '77', '76', '79', '80', '76']"
92,Pranjal Singla,DTU 1,,"['78', '78', '78', '77', '80', '76', '77', '75']"
93,Ian Dylan Chai,YNC 1,,"['79', '77', '78', '77', '78', '74', '78', '78']"
94,Vaishnavi,SLSP 2,,"['78', '78', '76', '79', '79', '76', '75', '78']"
95,Syafiq Razak,UT MARA 1,,"['75', '79', '76', '77', '77', '78', '80', '77']"
96,Lavanya Puri,DDUC 1,,"['77', '78', '78', '76', '75', '76', '79', '80']"
97,Aashna Mansata,SLSP 2,,"['77', '78', '75', '80', '79', '77', '75', '78']"
98,Siddharth Sisodia,NLIU 1,,"['78', '78', '77', '76', '77', '74', '80', '79']"
99,Kshitij Rao,NLU-D 1,,"['78', '77', '78', '79', '78', '78', '73', '78']"
100,Vikrant Dwivedi,SLSP 1,,"['78', '80', '74', '78', '77', '74', '80', '78']"
101,Smart Lee,ZISU 1,EFL,"['78', '78', '77', '77', '78', '78', '75', '77']"
102,Angellia Giovanni,AJCUI 1,EFL,"['78', '76', '77', '77', '76', '78', '80', '76']"
103,Fatimah Az-Zahra,Taylors 1,,"['75', '76', '78', '76', '80', '78', '78', '77']"
104,Beryl Zhang,SUFE 2,EFL,"['77', '77', '78', '76', '74', '79', '78', '79']"
105,Abeer Haroon,DRC 1,,"['77', '79', '78', '79', '77', '74', '76', '78']"
106,Narayan Sharma,DU 1,,"['79', '77', '78', '76', '74', '79', '78', '77']"
107,Surabhi Menon,DU 1,,"['79', '78', '79', '75', '74', '79', '78', '76']"
108,Nguyễn Bá Việt Dũng,DAV 2,EFL,"['77', '78', '79', '79', '75', '78', '73', '79']"
109,AMY SUHANA,UNIMAS 2,,"['78', '77', '76', '77', '76', '79', '77', '77']"
110,Gitika Mittal,IITK 1,,"['77', '76', '79', '76', '77', '78', '78', '76']"
111,Melveer Jay,Malaya 2,,"['78', '77', '76', '77', '79', '75', '77', '78']"
112,Ishita Singh,DBC 1,,"['77', '78', '77', '77', '75', '76', '80', '77']"
113,Ian Qiu,YNC 1,,"['79', '76', '77', '77', '78', '75', '79', '76']"
114,Jihun Park,YUU 1,,"['78', '76', '79', '75', '78', '76', '79', '76']"
115,Syed shahzaib shakeel,JSMU 1,,"['76', '77', '76', '77', '76', '81', '77', '77']"
116,Akasyah,UNIMAS 1,,"['75', '78', '77', '78', '77', '74', '80', '78']"
117,Zhu Yunwen,NNU 1,EFL,"['77', '78', '76', '76', '76', '78', '78', '77']"
118,Chayaton Subchavaroj,Chula 1,EFL,"['78', '74', '78', '76', '77', '76', '78', '79']"
119,Ngô Minh Kiên,DAV 3,EFL,"['78', '75', '78', '79', '79', '76', '78', '73']"
120,Dongbin Lee,YUU 1,,"['78', '76', '78', '76', '77', '76', '78', '76']"
121,Chanakan Wittayasakpan,Chula 1,EFL,"['77', '75', '78', '76', '76', '77', '78', '78']"
122,Catherine Liu,SCU 1,EFL,"['76', '78', '76', '78', '79', '76', '76', '76']"
123,Chahana Charles,GNLU 1,,"['79', '77', '76', '78', '76', '78', '75', '76']"
